Date/time,Latitude,Longitude,Temperature,Humidity,Pressure
2021-01-08 16:49:34.348179,-29.099658958813315,39.82668961637178,27.161571502685547,36.73019790649414,1013.474853515625
2021-01-08 16:49:44.767099,-28.64457540724641,40.30670165086194,27.198688507080078,37.52252960205078,1013.4873046875
2021-01-08 16:49:55.165157,-28.141682239036715,40.829508235596805,27.124454498291016,37.722923278808594,1013.515869140625
2021-01-08 16:50:05.561755,-27.682473253211125,41.300162910924044,27.254365921020508,37.92948532104492,1013.5341796875
2021-01-08 16:50:15.961032,-27.221380842721903,41.76652139726335,27.34716033935547,37.76608657836914,1013.538330078125
